Customer ID,Cust Since,City,State,Zip,Active?,Sales Rep,Sales Acct,LEAD SOURCE
GRAVD,7/27/05,KANSAS CITY,MO,64110,Active,,30200,
GRAVJ,12/15/06,OVERLAND PARK,KS,66213,Active,TOM,30200,
GRAVW,7/27/04,LEAWOOD,KS,66224,Inactive,,30200,
GRAYB,3/13/09,OLATHE,KS,66061,Inactive,,30200,
GRAYC,4/1/14,LENEXA,KS,66215,Active,THAYNE,30200,
GRAYJ,4/28/03,MISSION HILLS,KS,66208,Active,,30200,
GRAYR,3/20/03,PECULIAR,MO,64078,Active,,30200,
GREA,6/21/10,DESOTO,KS,66018,Active,,30200,
GREAT,6/29/11,SPRINGFIELD,MO,65801,Active,THAYNE,30200,
GREEB,5/13/03,SPRINGHILL,KS,66083,Active,,30200,
GREED,4/18/03,OLATHE,KS,66062,Active,,30200,
GREEN,4/14/06,LEAWOOD,KS,66224,Active,,30200,
GREENB,8/15/07,STILLWELL,KS,66085,Active,,30200,
GREER,7/13/06,LENEXA,KS,66220,Active,,30200,
GREGJ,1/15/04,OLATHE,KS,66062,Inactive,,30200,
GREJ,6/4/18,LEAWOOD,KS,66209,Active,TOM,30200,
GREMB,7/25/03,OVERLAND PARK,KS,66209,Active,,30200,
GRES,6/10/13,PRAIRIE VILLAGE,KS,66208,Active,THAYNE,30200,
GRID,8/14/00,OVERLAND PARK,KS,66213,Active,,30200,
GRIFF,2/12/08,LEES SUMMIT,MO,64081,Active,,30200,
GRIFFM,6/25/09,SHAWNEE,KS,66216,Active,,30200,
GRIFFS,3/24/21,PRAIRIE VILLAGE,KS,66207,Active,TOM,30200,referral
GRIFK,6/30/08,GARDNER,KS,66030,Active,,30200,
GRIFP,11/14/03,OVERLAND PARK,KS,66207,Active,,30200,
GRIMA,7/30/09,OLATHE,KS,66061,Active,LARRY,30200,
GRIMJ,5/13/04,OVERLAND PARK,KS,66221,Inactive,,30200,
GRMW,8/18/03,RAYMORE,MO,64083,Active,,30200,
GROG,10/26/18,LEAWOOD,KS,66206,Active,TOM,30200,
GROSK,1/24/05,OVERLAND PARK,KS,66208,Active,,30200,
GROSS,7/25/08,SHAWNEE,KS,66216,Active,GABE,30200,
GROVC,6/1/09,OVERLAND PARK,KS,66210,Active,,30200,
GROVJ,10/8/03,OVERLAND PARK,KS,66223,Active,,30200,
GROVT,8/23/10,LEAWOOD,KS,66224,Active,,30200,
GRUB,7/31/08,SHAWNEE,KS,66226,Inactive,,30200,
GRUM,8/31/10,SHAWNEE,KS,66216,Active,,30200,
GRUS,11/9/06,SHAWNEE,KS,66226,Active,,30200,
GUDE,3/24/05,SHAWNEE,KS,66226,Active,,30200,
GUDG,11/5/07,INDEPENDENCE,MO,64055,Active,,30200,
GUENJ,6/9/04,SHAWNEE MISSION,KS,66221,Active,,30200,
GUEZ,5/16/14,LOCH LLOYD,MO,64012,Inactive,GABE,30200,ANGIES LIST
GUIC,7/26/04,Lake Ozark,MO,65049,Active,,30200,
GUINOTTE,7/21/08,KANSAS CITY,MO,64108,Active,GCP3,30900,
GULLM,8/2/04,KANSAS CITY,MO,64113,Active,,30200,
GUNG,10/7/98,LEAWOOD,KS,66209,Active,LARRY,30200,
GUNN,8/18/06,OVERLAND PARK,KS,66223,Active,,30200,
GUNNB,7/18/08,OVERLAND PARK,KS,66214,Active,,30200,
GUNT,7/5/05,OVERLAND PARK,KS,66221,Active,,30200,
GUNTR,6/20/08,OLATHE,KS,66062,Active,,30200,
GUNTV,6/21/10,LEAWOOD,KS,66209,Active,,30200,
GUTS,6/1/11,OVERLAND PARK,KS,66210,Active,GABE,30200,
GUZMD,12/12/19,Overland Park,KS,66213,Active,GABE,30200,
H&S,10/21/08,LEAWOOD,KS,66224,Active,,30200,
HAAL,3/26/19,LENEXA,KS,66215,Active,GABE,30200,
HAAS,4/20/07,OVERLAND PARK,KS,66212,Active,,30200,
HAASL,4/14/11,OLATHE,KS,66061,Active,LARRY,30400,
HAAT,5/13/08,OLATHE,KS,66061,Inactive,,30200,
HACK,7/11/17,LENEXA,KS,66215,Active,TOM,30200,
HACO,10/22/04,LOUISBERG,KS,66053,Active,,30200,
HADE,4/5/07,SHAWNEE,KS,66226,Inactive,SVC,30400,
HADL,1/13/11,WINDSOR,MO,65360,Active,ERICD,30200,
HADLE,2/28/14,STILLWELL,KS,66085,Active,SNOW/GEORGE,30800,
HAEFJ,7/18/05,MERRIAM,KS,66203,Active,,30200,
HAEU,6/3/14,OVERLAND PARK,KS,66212,Active,TOM,30200,
HAGA,11/19/07,OVERLAND PARK,KS,66213,Active,,30200,
HAGAN,7/14/17,OVERLAND PARK,KS,66221,Active,GABE,30200,
HAGD,5/20/05,SHAWNEE,KS,66218,Active,,30200,
HAGJ,11/1/00,KANSAS CITY,MO,64116-1669,Active,,30100,
HAILB,10/27/04,OVERLAND PARK,KS,66212,Active,,30200,
HAILR,6/30/20,LEAWOOD,KS,66209,Active,TOM,30200,
HAKE,4/24/07,RAYTOWN,MO,64133,Active,,30200,
HALG,9/18/06,OLATHE,KS,66061,Active,,30200,
HALJ,8/1/17,OVERLAND PARK,KS,66207,Active,GABE,30200,
HALLR,3/17/05,OVERLAND PARK,KS,66214,Active,,30500,
HALLT,10/27/99,SHAWNEE,KS,66216,Active,,30200,
HAMB,11/9/16,SHAWNEE,KS,66218,Active,MIKEHU,30200,
HAMIB,4/20/04,SHAWNEE,KS,66216,Active,,30200,
HAMIL,4/27/09,BUCYRUS,KS,66013,Active,TOM,30200,
HAMIP,4/16/14,SHAWNEE,KS,66226,Active,THAYNE,30200,ANGIES LIST
HAMJ,12/11/06,SHAWNEE,KS,66218,Active,,30200,
HAMM,10/25/05,LENEXA,KS,66219,Inactive,,30200,
HAMML,6/29/20,ROELAND PARK,KS,66205,Active,JAMESV,30020,
HAMP,5/21/15,OVERLAND PARK,KS,66225,Active,TOM,30900,
HAMR,6/8/12,OVERLAND PARK,KS,66213,Inactive,TOM,30200,
HAMS,3/30/17,BONNER SPRINGS,KS,66012,Active,GABE,30200,
HANB,5/12/03,PRAIRIE VILLAGE,KS,66208,Inactive,,30200,
HANCA,12/29/04,LEAWOOD,KS,66209,Inactive,,30200,
HAND,4/2/05,OLATHE,KS,66061,Active,,30200,
HANEC,9/27/05,LEAWOD,KS,66,Active,GABE,30200,
HANJ,11/6/01,KANSAS CITY,MO,64113,Active,,30200,
HANK,6/12/06,LUTZ,FL,33559,Active,,30200,
HANN,9/20/10,OVERLAND PARK,KS,66223,Active,,30200,
HANU,7/23/15,OLATHE,KS,66061,Active,TOM,30200,ANGIES LIST
HANUL,7/14/20,ROELAND PARK,KS,66205,Active,JAMESV,30020,
HANY,6/3/05,OVERLAND PARK,KS,66221,Active,,30200,
HARA,1/24/05,SHAWNEE,KS,66226,Active,,30200,
HARB,8/20/98,OVERLAND PARK,KS,66209,Active,,30200,
HARD,6/20/05,SHAWNEE,KS,66226,Active,,30200,
HARDK,4/15/11,LEAWOOD,KS,66206,Active,ERICD,30200,
HARDM,4/3/08,OLATHE,KS,66061,Active,,30200,
HARF,8/27/12,SHAWNEE,KS,66203,Active,LARRY,30200,
HARG,1/17/06,LEAWOOD,KS,66209,Active,,30200,
HARGR,6/20/13,SHAWNEE,KS,66217,Active,MIKEHU,30200,
HARK,4/6/07,OVERLAND PARK,KS,66221,Active,,30200,
HARKC,8/25/08,SHAWNEE,KS,66203,Inactive,,30200,
HARL,1/11/98,OVERLAND PARK,KS,66213,Active,,30200,
HARM,11/6/07,OVERLAND PARK,KS,66213,Active,,30200,
HARMA,3/4/08,OLATHE,KS,66061,Active,,30200,
HARN,6/16/11,OVERLAND PARK,KS,66210,Active,ERICD,30200,
HARPG,7/20/12,LENEXA,KS,66219,Active,TOM,30200,
HARPO,8/31/06,KANSAS CITY,MO,64111,Active,,30200,
HARR,4/23/20,OLATHE,KS,66062,Active,TOM,30200,
HARRB,4/10/18,PRAIRIE VILLAGE,KS,66207,Active,GABE,30200,
HARRC,8/31/20,Shawnee,KS,66216,Active,TOM,30200,
HARRD,7/20/15,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
HARRF,6/3/14,OVERLAND PARK,KS,66207,Active,COLE,30200,
HARRI,6/6/08,SHAWNEE,KS,66226,Active,TOM,30200,
HARRK,11/28/12,OVERLAND PARK,KS,66213,Active,GABE,30200,
HARRL,7/1/03,SHAWNEE,KS,66226,Active,,30400,
HARRM,8/7/09,LEAWOOD,KS,66209,Active,,30200,
HARS,6/30/11,OVERLAND PARK,KS,66224,Active,,30200,
HART,6/11/09,OVERLAND PARK,KS,66221,Active,,30200,
HARTB,11/8/16,OVERLAND PARK,KS,66221,Active,TOM,30200,
HARTE,8/16/19,SHAWNEE,KS,66218,Active,TOM,30200,
HARTJ,5/18/07,OVERLAND PARK,KS,66221,Active,,30200,
HARTM,7/2/04,OVERLAND PARK,KS,66207,Active,,30200,
HARTMJ,11/13/08,OVERLAND PARK,KS,66223,Active,TOM,30200,
HARV,7/8/13,OVERLAND PARK,KS,66223,Active,TOM,30200,
HASD,3/7/18,LEAWOOD,KS,66206,Active,TOM,30200,
HASHN,8/4/04,LENEXA,KS,66215,Active,,30400,
HASK,4/26/06,LEE'S SUMMIT,MO,64064,Active,LARRY,30200,
HASL,9/26/19,OVERLAND PARK,KS,66210,Active,TOM,30200,
HASS,9/12/11,OVERLAND PARK,KS,66213,Active,ERICD,30200,
HASSL,8/31/15,MISSION HILLS,KS,66208,Active,LARRY,30200,
HAST,5/18/05,LAKE QUIVIRA,KS,66105,Active,,30200,
HASTI,7/15/10,LEAWOOD,KS,66206,Active,SVC,30400,
HATAC,3/31/03,OVERLAND PARK,KS,66214,Active,,30400,
HATJ,1/5/98,OVERLAND PARK,KS,66213,Inactive,TOM,30200,
HATLK,1/10/20,OLATHE,KS,66062-1614,Active,TOM,30200,
HATT,3/25/11,OVERLAND PARK,KS,66062,Active,ERICD,30200,
HAUSD,11/9/16,OVERLAND PARK,KS,66204,Active,MIKEHU,30200,
HAUSG,10/10/11,OVERLAND PARK,KS,66223,Active,GABE,30200,
HAUSL,6/25/03,BELTON,MO,64012,Active,,30200,
HAVM,9/7/05,OVERLAND PARK,KS,66221,Active,,30200,
HAWB,5/28/09,GLADSTONE,MO,64119,Inactive,,30200,
HAWK,1/11/98,OVERLAND PARK,KS,66207,Active,TOM,30200,
HAWKDR,1/15/10,KANSAS CITY,MO,64114,Active,TOM,30200,
HAWKJ,11/17/05,LENEXA,KS,66215,Active,,30200,
HAWKM,7/22/04,LEAWOOD,KS,66209,Active,,30200,
HAWKS,3/17/17,OVERLAND PARK,KS,66213,Active,TOM,30200,
HAWT,1/11/98,OVERLAND PARK,KS,66213,Active,,30200,
HAWTM,12/9/04,OLATHE,KS,66062,Active,,30200,
HAYB,6/26/01,PRAIRIE VILLAGE,KS,66204,Active,,30200,
HAYD,4/4/11,POMONA,KS,66076,Active,THAYNE,30200,
HAYEM,10/21/04,OLATHE,KS,66062,Active,,30200,
HAYER,11/1/04,OVERLAND PARK,KS,66221,Active,,30200,
HAYH,11/9/16,MISSION HILLS,KS,66208,Active,MIKEHU,30200,
HAYNET,4/5/04,SHAWNEE,KS,66216-5150,Active,,30200,
HAYS,9/29/09,SHAWNEE,KS,66218,Active,,30200,
HAYSM,4/29/20,Overland Park,KS,66213,Active,GABE,30200,
HEAD,7/21/08,LEAWOOD,KS,66208,Active,TOM,30900,
HEADS,6/16/10,OVERLAND PARK,KS,66204,Active,,30200,
HEAL,8/9/10,KANSAS CITY,KS,66109,Active,,30200,
HEALJ,4/11/11,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
HEAR,7/20/15,OLATHE,KS,66061,Active,GABE,30200,
HEART,8/6/19,OLATHE,KS,66062,Active,TOM,30400,
HEATA,9/19/08,OVERLAND PARK,KS,66213,Active,,30200,
HEATD,4/10/09,OVERLAND PARK,KS,66209,Active,,30200,
HEATH,9/8/05,OLATHE,KS,66062,Active,,30200,
HEAVL,12/23/02,SHAWNEE,KS,66216,Active,,30200,
HEBE,9/19/08,SHAWNEE,KS,66217,Active,,30200,
HECK,5/3/13,OLATHE,KS,66061,Active,GABE,30200,
HEDGR,7/29/03,LEAWOOD,KS,66209,Active,,30200,
HEDJ,5/14/03,SHAWNEE,KS,66216,Active,,30200,
HEET,11/9/16,OVERLAND PARK,KS,66213,Active,GABE,30200,
HEFC,9/29/99,SHAWNEE,KS,66216,Inactive,,30200,
HEFJ,10/20/05,OVERLAND PARK,KS,66221,Active,,30200,
HEFN,8/15/06,OVERLAND PARK,KS,66221,Active,,30200,
HEGE,5/6/10,OVERLAND PARK,KS,66223,Active,,30200,
HEIJ,1/11/98,OVERLAND PARK,KS,66213,Active,,30200,
HEIL,6/7/07,OVERLAND PARK,KS,66221,Inactive,,30200,
HEILC,11/9/16,LIBERTY,MO,64068,Active,MIKEHU,30200,
HEINJ,6/3/04,KANSAS CITY,MO,64113,Active,,30200,
HEIR,1/13/03,PARKVILLE,MO,64152,Active,,30200,
HEIT,3/16/12,FAIRWAY,KS,66205,Active,GABE,30200,
HEITC,6/26/02,OVERLAND PARK,KS,66213,Active,,30200,
HEITM,8/6/10,PARKVILLE,MO,64152,Active,,30200,
HEITY,3/25/08,KANSAS CITY,MO,64111,Active,,30200,
HEITYL,4/14/08,KANSAS CITY,MO,64111,Inactive,,30200,
HELLC,5/21/03,OVERLAND PARK,KS,66213,Active,,30200,
HELLP,7/7/03,OVERLAND PARK,KS,66221,Active,,30200,
HELS,7/2/04,OVERLAND PARK,KS,66215,Active,,30200,
HELSJ,4/11/06,LENEXA,KS,66219,Active,,30200,
HENB,10/12/07,WESTWOOD,KS,66205,Active,,30200,
HENDB,5/29/07,KANSAS CITY,MO,64114,Active,,30200,
HENDC,6/23/03,OVERLAND PARK,KS,66223,Active,LARRY,30200,
HENDD,5/26/11,KANSAS CITY,MO,64154,Active,GABE,30200,
HENDJ,8/21/08,FAIRWAY,KS,66205,Inactive,,30200,
HENDM,6/3/03,OVERLAND PARK,KS,66223,Active,,30200,
HENDMA,10/27/20,SHAWNEE,KS,66226,Active,GABE,30200,
HENG,4/13/09,OVERLAND PARK,KS,66221,Active,,30200,
HENN,3/17/08,PRAIRIE VILLAGE,KS,66208,Active,,30200,
HENNJ,8/12/08,OVERLAND PARK,KS,66207,Active,,30200,
HENS,7/6/06,LEAWOOD,KS,66206,Active,,30200,
HENSL,9/19/18,PRAIRIE VILLAGE,KS,66208,Active,TOM,30200,
HERE,7/12/06,LEAWOOD,KS,66211,Active,,30900,
HERI,3/1/13,OVERLAND PARK,KS,66223,Active,TOM,30900,
HERK,5/4/07,OLATHE,KS,66061,Active,,30200,
HERR,10/6/06,LENEXA,KS,66220,Active,,30200,
HERRG,4/30/07,SHAWNEE,KS,66226,Active,,30200,
HESSA,9/21/20,Leawood,KS,66206,Active,TOM,30200,
HEYB,6/21/00,KANSAS CITY,MO,64113,Inactive,,30200,
HEYW,11/5/18,SHAWNEE,KS,66226,Active,TOM,30200,
HICKJ,8/5/03,OVERLAND PARK,KS,66225,Active,,30200,
HICKM,8/7/02,OVERLAND PARK,KS,66213-5038,Active,,30200,
HICKR,5/5/14,LEAWOOD,KS,66224,Active,TOM,30200,
HICKS,7/30/07,SHAWNEE,KS,66216,Active,,30200,
HICM,6/27/18,OVERLAND PARK,KS,66204,Active,TOM,30200,
HIEM,10/30/08,OLATHE,KS,66061,Active,,30200,
HIES,9/11/18,OVERLAND PARK,KS,66212,Active,GABE,30200,
HIGG,9/9/10,LENEXA,KS,66220,Inactive,,30200,
HIGH,5/31/05,OVERLAND PARK,KS,66221,Active,,30200,
HIGHC,7/1/13,OVERLAND PARK,KS,66224,Active,LARRY,30200,
HILE,12/4/18,KANSAS CITY,MO,64108,Active,SNOW/GEORGE,30800,
HILKS,4/4/03,PRAIRIE VILLAGE,KS,66207,Active,,30400,
HILLB,5/14/05,KANSAS CITY,MO,64145,Active,,30200,
HILLH,6/5/18,SHAWNEE,KS,66216,Active,TOM,30200,
HILLJ,11/10/04,OLATHE,KS,66062,Active,,30200,
HILLK,7/16/13,PRAIRIE VILLAGE,KS,66208,Active,THAYNE,30200,
HILLL,7/15/08,INDEPENDENCE,MO,64055,Active,,30200,
HILLM,7/7/04,OVERLAND PARK,KS,66221,Active,,30200,
HILLS,9/25/02,OVERLAND PARK,KS,66207,Active,,30200,
HILLSA,3/15/17,KANSAS CITY,MO,64118,Active,SNOW/TOM,30800,
HILLT,7/13/10,OVERLAND PARK,KS,66213,Active,,30200,
HILLYS,7/27/05,SHAWNEE,KS,66217,Active,TOM,30200,
HILS,4/22/02,OVERLAND PARK,KS,66209,Active,,30200,
HILT,4/5/07,SHAWNEE,KS,66226,Inactive,,30400,
HIMD,10/6/05,OVERLAND PARK,KS,66210,Active,TOM,30200,
HINMB,8/2/04,OVERLAND PARK,KS,66213,Active,,30200,
HINT/T2,12/31/14,KANSAS CITY,MO,64108,Inactive,SNOW/GEORGE,30800,
HINTC,12/27/04,LEAWOOD,KS,66209,Active,,30200,
HINZ,5/9/07,SHAWNEE,KS,66216,Active,,30200,
HIPP,6/27/05,OVERLAND PARK,KS,66210,Active,,30200,
HIPPS,2/2/21,Lenexa,KS,66220,Active,GABE,30200,
HIPS,7/16/14,OLATHE,KS,66061,Active,GABE,30200,
HITJ,10/31/05,LEAWOOD,KS,66208,Active,,30200,
HLAV,9/7/21,OVERLAND PARK,KS,66221,Active,,30200,
HLOB,4/23/09,PRAIRIE VILLAGE,KS,66208,Inactive,,30200,
HOANM,6/13/03,OLATHE,KS,66061,Active,,30200,
HOCK,3/30/07,OVERLAND PARK,KS,66221,Inactive,,30200,
HOCKA,2/15/13,LAKE WINNEBAGO,MO,64034,Inactive,GABE,30200,
HODE,6/13/05,SHAWNEE,KS,66226,Active,,30200,
HODJ,1/8/01,KANSAS CITY,MO,64113,Active,,30100,
HODM,8/17/98,OVERLAND PARK,KS,66213,Active,,30200,
HOE,7/20/05,PROSPECT,KY,40059,Active,TOM,30200,
HOFB,10/30/09,OLATHE,KS,66061,Active,,30200,
HOFFD,10/12/05,OVERLAND PARK,KS,66221,Active,,30200,
HOFFK,3/28/05,SHAWNEE,KS,66217,Active,,30200,
HOFFT,11/11/04,OVERLAND PARK,KS,66221,Inactive,,30200,
HOG,9/8/06,LEAWOOD,KS,66211,Inactive,TOM,30200,
HOJMM,9/29/05,LEAWOOD,KS,66209,Inactive,,30200,
HOKAD,8/19/04,OVERLAND PARK,KS,66221,Active,,30200,
HOLA,12/21/01,MISSION HILLS,KS,66208,Active,,30100,
HOLBS,6/4/02,STILWELL,KS,66085,Active,,30200,
HOLC,3/15/17,OVERLAND PARK,KS,66207,Active,GABE,30200,
HOLCE,7/30/21,Fairway,KS,66205,Active,GABE,30200,
HOLD,9/23/99,OLATHE,KS,66061,Active,GABE,30100,
HOLIB,8/29/06,LEE'S SUMMIT,MO,64081,Inactive,,30200,
HOLIR,3/21/03,LEE SUMMIT,MO,64081,Active,,30400,
HOLJ,12/1/99,BUCYRUS,KS,66013,Active,,30100,
HOLL,6/14/99,OVERLAND PARK,KS,66215,Active,,30100,
HOLLG,5/16/03,OVERLAND PARK,KS,66211,Active,,30200,
HOLM,4/5/99,BUCYRUS,KS,66013,Active,,30100,
HOLSJ,5/22/00,OVERLAND PARK,KS,66223,Active,TOM,30200,
HOLST,11/9/16,LEAWOOD,KS,66206,Active,TOM,30200,
HOLT,10/22/09,SHAWNEE,KS,66217,Inactive,,30200,
HOLTC,8/31/10,SHAWNEE,KS,66216,Inactive,,30200,
HOLTH,9/16/11,OLATHE,KS,66061,Active,,30400,
HOLY,1/11/98,OVERLAND PARK,KS,66212,Active,SNOW/TOM,30800,
HOLYC,8/26/98,OVERLAND PARK,KS,66212,Active,SNOW/TOM,30800,
holyt,1/21/08,OVERLAND PARK,KS,66213,Active,,30200,
HOME,1/22/10,KANSAS CITY,M0,64105,Active,SNOW/GEORGE,30800,
HOMO,11/30/15,KANSAS CITY,MO,64105,Active,SVC,30400,
HOMS,5/14/08,OVERLAND PARK,KS,66207,Active,,30200,
HONE,6/21/00,LEAWOOD,KS,66223,Active,,30100,
HONEY,3/15/05,STILWELL,KS,66085,Active,,30200,
HOOG,4/9/13,SHAWNEE,KS,66226,Active,TOM,30200,
HOOKP,8/4/04,OLATHE,KS,66062,Active,,30400,
HOOV,9/1/10,LEAWOOD,KS,66209,Active,,30200,
HOPK,6/8/09,OVERLAND PARK,KS,66221,Inactive,,30200,
HORIZON,12/20/02,SHAWNEE MISSION,KS,66227,Active,,30200,
HORN,8/12/11,OVERLAND PARK,KS,66213,Active,ERICD,30200,
HORNB,4/16/03,OVERLAND PARK,KS,66207,Active,,30200,
HORNBA,11/28/11,LENEXA,KS,66220,Active,GABE,30200,
HORNC,11/18/04,LENEXA,KS,66219-2601,Active,,30200,
HORST,11/28/05,OVERLAND PARK,KS,66221,Active,,30200,
HORT,6/21/07,LEAWOOD,KS,66206,Active,,30200,
HORTT,9/12/12,OVERLAND PARK,KS,66223,Active,TOM,30200,
HOSI,5/10/10,OVERLAND PARK,KS,66213,Active,,30200,
HOSS,11/11/05,LENEXA,KS,66214,Active,,30200,
HOST,3/9/06,OVERLAND PARK,KS,66204,Active,,30200,
HOTC,6/2/06,MISSION HILLS,KS,66208,Active,,30200,
HOUSE,2/16/07,KANSAS CITY,KS,66106,Active,,30200,
HOWE,10/6/06,LENEXA,KS,66215,Active,,30200,
HOWER,7/2/07,OVERLAND PARK,KS,66210-3482,Active,LARRY,30200,
HOWJ,3/5/12,KANSAS CITY,MO,64114,Active,GABE,30200,
HOWLD,7/28/04,OVERLAND PARK,KS,66221,Active,,30200,
HOYA,9/17/20,Overland Park,KS,66212,Active,GABE,30200,
HOYE,9/15/15,OVERLAND PARK,KS,66213,Active,TOM,30200,ANGIES LIST
HOYS,6/12/14,LEAWOOD,KS,66224,Active,GABE,30200,REFERRAL
HRIZ,6/6/11,OLATHE,KS,66061,Active,,30200,
HUB,4/9/05,SHAWNEE,KS,66226,Active,,30200,
HUBBD,2/9/21,Overland Park,KS,66209,Active,GABE,30200,
HUDB,10/4/99,FAIRWAY,KS,66205,Active,TOM,30200,
HUDD,4/25/07,KANSAS CITY,MO,64112,Inactive,,30200,
HUDDL,4/26/11,OTTAWA,KS,66067,Active,THAYNE,30200,
HUDDS,4/18/19,OVERLAND PARK,KS,66221,Active,GABE,30200,
HUDJ,11/15/04,LEAWOOD,KS,66209,Active,,30200,
HUDS,4/5/07,KANSAS CITY,MO,64112,Active,,30400,
HUDSD,6/17/15,GRANDVIEW,MO,64030,Active,THAYNE,30200,
HUDSJ,5/11/12,OVERLAND PARK,KS,66210,Active,GABE,30200,
HUER,3/10/05,OVERLAND PARK,KS,66207,Active,LARRY,30200,
HUERT,6/7/06,SHAWNEE,KS,66226,Active,,30200,
HUERTR,7/17/08,LAKE QUIVERA,KS,66217,Inactive,,30200,
HUGG,9/29/14,MISSION,KS,66202,Active,TOM,30200,
HUGHD,10/15/01,LENEXA,KS,66215,Active,TOM,30200,
HUGHG,3/17/04,OVERLAND PARK,KS,66213,Inactive,,30200,
HUGHR,9/1/17,OLATHE,KS,66062,Active,TOM,30200,
HUI,7/6/11,OVERLAND PARK,KS,66212,Active,ERICD,30200,
HULS,1/11/98,LAWRENCE,KS,66044,Active,,30200,
HUMP,10/2/06,OVERLAND PARK,KS,66204,Active,TOM,30200,
HUMPB,5/2/11,LENEXA,KS,66219,Active,,30200,
HUMT,9/19/17,MISSION HILLS,KS,66208,Active,LARRY,30200,
HUNB,3/15/05,KANSAS CITY,MO,64114,Active,,30200,
HUNN,7/25/11,OVERLAND PARK,KS,66213,Active,TOM,30200,
HUNR,1/18/03,OVERLAND PARK,KS,66212,Active,GABE,30200,
HUNTA,10/7/14,PRAIRIE VILLAGE,KS,66207,Active,GABE,30200,
HUNTER,5/18/07,KANSAS CITY,MO,64148,Active,,30200,
HUNTM,7/7/03,OVERLAND PARK,KS,66221,Active,,30200,
HUNTR,7/19/06,OVERLAND PARK,KS,66213,Inactive,,30200,
HUNTRO,5/16/07,LEAWOOD,KS,66209,Active,,30200,
HUNTS,6/6/11,OVERLAND PARK,KS,66223,Active,TOM,30200,
HUNTV,10/20/03,LEAWOOD,KS,66224,Inactive,,30200,
HURA,12/15/05,OVERLAND PARK,KS,66223,Active,,30200,
HURL,11/21/16,LEES SUMMIT,MO,64081,Active,TOM,30200,
HURM,9/27/04,OVERLAND PARK,KS,66207,Active,,30200,
HUSR,1/11/98,LENEXA,KS,66219,Active,TOM,30200,
HUSSB,5/24/04,OVERLAND PARK,KS,66213,Active,,30200,
HUTC,4/29/10,BUCYRUS,KS,66013,Active,GABE,30200,
HUYS,1/11/98,LENEXA,KS,66220,Active,,30200,
IBC,10/16/09,KANSAS CITY,MO,64111-1202,Active,,30200,
ICEHOUSE,7/21/08,OLATHE,KS,66061,Active,GCP3,30900,
IHOP,1/27/09,OVERLAND PARK,KS,66209,Active,,30200,
ILOR,6/5/12,MISSION HILLS,KS,66208,Active,DAVIDA,30200,
IMMAL,7/1/03,KANSAS CITY,MO,64111,Active,,30200,
INDSA,3/11/04,OLATHE,KS,66061,Active,,30100,
INGER,1/4/12,OVERLAND PARK,KS,66204,Active,,30200,
INK,4/9/09,OVERLAND PARK,KS,66085,Active,,30200,
INLAND,1/23/06,OLATHE,KS,66051,Active,,30200,
INSIDE,11/26/07,OVERLAND PARK,KS,66212,Active,,30200,
IRON,7/26/12,KANSAS CITY,MO,64116,Active,TOM,30200,
IRWIN,10/21/10,KANSAS CITY,MO,64113,Active,,30200,
ISAAS,5/4/05,LENEXA,KS,66219,Active,,30200,
ISEM,3/21/18,LEAWOOD,KS,6624,Active,GABE,30200,
ISMB,3/1/17,PRAIRIE VILLAGE,KS,66208,Active,JAMESV,30200,
ISMEK,4/16/03,KANSAS CITY,MO,64145,Active,,30200,
ISOM,8/28/17,LEAWOOD,KS,66224,Active,GABE,30200,
ISRD,1/13/03,LEE'S SUMMIT,MO,64064,Active,,30200,
ITS,5/31/17,KANSAS CITY,KS,66115,Active,,30200,
IVES,11/26/07,PRAIRIE VILLAGE,KS,66207,Active,,30200,
IZARD,4/12/06,SHAWNEE,KS,66216,Active,,30200,
J & M,12/8/05,SPRING HILLS,KS,66083,Active,GCP2,30200,
J&K,12/11/06,KANSAS CITY,MO,64141,Active,SNOW,30800,
JACB,1/11/98,LENEXA,KS,66216,Active,,30200,
JACH,11/19/10,KANSAS CITY,MO,64111,Active,SNOW/GEORGE,30800,
JACK,5/19/06,OVERLAND PARK,KS,66221,Active,,30200,
JACKD,8/10/07,SHAWNEE,KS,66216,Active,LARRY,30200,
JACKS,11/8/16,PLATTE CITY,MO,64079,Active,MIKEHU,30200,
JACOB,7/2/04,MERRIAM,KS,66203,Active,,30200,
JACOM,6/12/07,OVERLAND PARK,KS,66210,Inactive,,30200,
JACOR,3/27/07,SHAWNEE,KS,66226,Active,,30200,
JACR,11/6/01,LEAWOOD,KS,66206,Active,,30200,
JACW,10/14/99,OVERLAND PARK,KS,66210,Active,,30200,
JADK,9/25/02,SHAWNEE,KS,66203,Active,,30200,
JAEG,7/9/10,OVERLAND PARK,KS,66223,Active,,30200,
JAGU,6/23/10,OVERLAND PARK,KS,66212,Active,,30200,
JAMD,1/5/98,OVERLAND PARK,KS,66214,Active,TOM,30200,
JAMED,4/28/08,PRAIRIE VILLAGE,KS,66208,Active,,30200,
JAMES,2/19/03,LENEXA,KS,66215,Active,LARRY,30300,
JAMI,9/11/13,OVERLAND PARK,KS,66223,Active,GABE,30200,
JAMIJ,11/8/16,OVERLAND PARK,KS,66213,Active,LARRY,30200,
JAMJ,11/2/06,LENEXA,KS,66220,Active,,30200,
